user_id,model_id,precision_at_k,recall_at_k,ndcg_at_k,hit_at_k
142201,C1_tfidf10k,0.0,0.0,0.0,0.0
142313,C1_tfidf10k,0.0,0.0,0.0,0.0
142335,C1_tfidf10k,0.0,0.0,0.0,0.0
142361,C1_tfidf10k,0.0,0.0,0.0,0.0
142364,C1_tfidf10k,0.0,0.0,0.0,0.0
142367,C1_tfidf10k,0.0,0.0,0.0,0.0
142380,C1_tfidf10k,0.0,0.0,0.0,0.0
142414,C1_tfidf10k,0.0,0.0,0.0,0.0
142435,C1_tfidf10k,0.0,0.0,0.0,0.0
142465,C1_tfidf10k,0.0,0.0,0.0,0.0
142559,C1_tfidf10k,0.0,0.0,0.0,0.0
142617,C1_tfidf10k,0.0,0.0,0.0,0.0
142629,C1_tfidf10k,0.0,0.0,0.0,0.0
142658,C1_tfidf10k,0.0,0.0,0.0,0.0
142789,C1_tfidf10k,0.0,0.0,0.0,0.0
142807,C1_tfidf10k,0.0,0.0,0.0,0.0
142818,C1_tfidf10k,0.0,0.0,0.0,0.0
142866,C1_tfidf10k,0.0,0.0,0.0,0.0
142878,C1_tfidf10k,0.0,0.0,0.0,0.0
142902,C1_tfidf10k,0.0,0.0,0.0,0.0
143001,C1_tfidf10k,0.0,0.0,0.0,0.0
143102,C1_tfidf10k,0.0,0.0,0.0,0.0
143190,C1_tfidf10k,0.0,0.0,0.0,0.0
143253,C1_tfidf10k,0.0,0.0,0.0,0.0
143308,C1_tfidf10k,0.0,0.0,0.0,0.0
143321,C1_tfidf10k,0.0,0.0,0.0,0.0
143387,C1_tfidf10k,0.0,0.0,0.0,0.0
143449,C1_tfidf10k,0.0,0.0,0.0,0.0
143529,C1_tfidf10k,0.0,0.0,0.0,0.0
143592,C1_tfidf10k,0.0,0.0,0.0,0.0
143659,C1_tfidf10k,0.0,0.0,0.0,0.0
143692,C1_tfidf10k,0.0,0.0,0.0,0.0
143701,C1_tfidf10k,0.0,0.0,0.0,0.0
143721,C1_tfidf10k,0.0,0.0,0.0,0.0
143811,C1_tfidf10k,0.0,0.0,0.0,0.0
143917,C1_tfidf10k,0.0,0.0,0.0,0.0
143946,C1_tfidf10k,0.0,0.0,0.0,0.0
144038,C1_tfidf10k,0.0,0.0,0.0,0.0
144102,C1_tfidf10k,0.0,0.0,0.0,0.0
144127,C1_tfidf10k,0.0,0.0,0.0,0.0
144204,C1_tfidf10k,0.0,0.0,0.0,0.0
144373,C1_tfidf10k,0.0,0.0,0.0,0.0
144431,C1_tfidf10k,0.0,0.0,0.0,0.0
144490,C1_tfidf10k,0.0,0.0,0.0,0.0
144523,C1_tfidf10k,0.0,0.0,0.0,0.0
144531,C1_tfidf10k,0.0,0.0,0.0,0.0
144645,C1_tfidf10k,0.0,0.0,0.0,0.0
144798,C1_tfidf10k,0.0,0.0,0.0,0.0
144893,C1_tfidf10k,0.0,0.0,0.0,0.0
145023,C1_tfidf10k,0.0,0.0,0.0,0.0
145097,C1_tfidf10k,0.0,0.0,0.0,0.0
145125,C1_tfidf10k,0.0,0.0,0.0,0.0
145130,C1_tfidf10k,0.0,0.0,0.0,0.0
145315,C1_tfidf10k,0.0,0.0,0.0,0.0
145352,C1_tfidf10k,0.0,0.0,0.0,0.0
145375,C1_tfidf10k,0.0,0.0,0.0,0.0
145402,C1_tfidf10k,0.0,0.0,0.0,0.0
145430,C1_tfidf10k,0.0,0.0,0.0,0.0
145448,C1_tfidf10k,0.0,0.0,0.0,0.0
145451,C1_tfidf10k,0.0,0.0,0.0,0.0
145489,C1_tfidf10k,0.0,0.0,0.0,0.0
145580,C1_tfidf10k,0.0,0.0,0.0,0.0
145599,C1_tfidf10k,0.0,0.0,0.0,0.0
145609,C1_tfidf10k,0.0,0.0,0.0,0.0
145626,C1_tfidf10k,0.0,0.0,0.0,0.0
145711,C1_tfidf10k,0.0,0.0,0.0,0.0
145731,C1_tfidf10k,0.0,0.0,0.0,0.0
146047,C1_tfidf10k,0.0,0.0,0.0,0.0
146120,C1_tfidf10k,0.0,0.0,0.0,0.0
146187,C1_tfidf10k,0.0,0.0,0.0,0.0
146284,C1_tfidf10k,0.0,0.0,0.0,0.0
146310,C1_tfidf10k,0.0,0.0,0.0,0.0
146313,C1_tfidf10k,0.0,0.0,0.0,0.0
146426,C1_tfidf10k,0.0,0.0,0.0,0.0
146486,C1_tfidf10k,0.0,0.0,0.0,0.0
146543,C1_tfidf10k,0.0,0.0,0.0,0.0
146741,C1_tfidf10k,0.0,0.0,0.0,0.0
146742,C1_tfidf10k,0.0,0.0,0.0,0.0
146783,C1_tfidf10k,0.0,0.0,0.0,0.0
146799,C1_tfidf10k,0.0,0.0,0.0,0.0
146852,C1_tfidf10k,0.0,0.0,0.0,0.0
146857,C1_tfidf10k,0.0,0.0,0.0,0.0
146884,C1_tfidf10k,0.0,0.0,0.0,0.0
146904,C1_tfidf10k,0.0,0.0,0.0,0.0
146914,C1_tfidf10k,0.0,0.0,0.0,0.0
146958,C1_tfidf10k,0.0,0.0,0.0,0.0
146991,C1_tfidf10k,0.0,0.0,0.0,0.0
147023,C1_tfidf10k,0.0,0.0,0.0,0.0
147027,C1_tfidf10k,0.0,0.0,0.0,0.0
147050,C1_tfidf10k,0.0,0.0,0.0,0.0
147076,C1_tfidf10k,0.0,0.0,0.0,0.0
147095,C1_tfidf10k,0.0,0.0,0.0,0.0
147107,C1_tfidf10k,0.0,0.0,0.0,0.0
147145,C1_tfidf10k,0.0,0.0,0.0,0.0
147175,C1_tfidf10k,0.0,0.0,0.0,0.0
147217,C1_tfidf10k,0.0,0.0,0.0,0.0
147235,C1_tfidf10k,0.0,0.0,0.0,0.0
147334,C1_tfidf10k,0.0,0.0,0.0,0.0
148002,C1_tfidf10k,0.0,0.0,0.0,0.0
148114,C1_tfidf10k,0.0,0.0,0.0,0.0
148159,C1_tfidf10k,0.0,0.0,0.0,0.0
148180,C1_tfidf10k,0.0,0.0,0.0,0.0
148226,C1_tfidf10k,0.0,0.0,0.0,0.0
148323,C1_tfidf10k,0.0,0.0,0.0,0.0
148361,C1_tfidf10k,0.0,0.0,0.0,0.0
148447,C1_tfidf10k,0.0,0.0,0.0,0.0
148490,C1_tfidf10k,0.0,0.0,0.0,0.0
148633,C1_tfidf10k,0.0,0.0,0.0,0.0
148711,C1_tfidf10k,0.0,0.0,0.0,0.0
148753,C1_tfidf10k,0.0,0.0,0.0,0.0
148840,C1_tfidf10k,0.0,0.0,0.0,0.0
148844,C1_tfidf10k,0.0,0.0,0.0,0.0
148894,C1_tfidf10k,0.0,0.0,0.0,0.0
148942,C1_tfidf10k,0.0,0.0,0.0,0.0
149043,C1_tfidf10k,0.0,0.0,0.0,0.0
149075,C1_tfidf10k,0.0,0.0,0.0,0.0
149174,C1_tfidf10k,0.0,0.0,0.0,0.0
149240,C1_tfidf10k,0.0,0.0,0.0,0.0
149291,C1_tfidf10k,0.0,0.0,0.0,0.0
149295,C1_tfidf10k,0.0,0.0,0.0,0.0
149363,C1_tfidf10k,0.0,0.0,0.0,0.0
149415,C1_tfidf10k,0.0,0.0,0.0,0.0
149748,C1_tfidf10k,0.0,0.0,0.0,0.0
150127,C1_tfidf10k,0.0,0.0,0.0,0.0
150317,C1_tfidf10k,0.0,0.0,0.0,0.0
150462,C1_tfidf10k,0.0,0.0,0.0,0.0
150497,C1_tfidf10k,0.0,0.0,0.0,0.0
150608,C1_tfidf10k,0.0,0.0,0.0,0.0
150823,C1_tfidf10k,0.0,0.0,0.0,0.0
151117,C1_tfidf10k,0.0,0.0,0.0,0.0
151325,C1_tfidf10k,0.0,0.0,0.0,0.0
151374,C1_tfidf10k,0.0,0.0,0.0,0.0
151418,C1_tfidf10k,0.0,0.0,0.0,0.0
151419,C1_tfidf10k,0.0,0.0,0.0,0.0
151445,C1_tfidf10k,0.0,0.0,0.0,0.0
151547,C1_tfidf10k,0.0,0.0,0.0,0.0
151591,C1_tfidf10k,0.0,0.0,0.0,0.0
151638,C1_tfidf10k,0.0,0.0,0.0,0.0
151665,C1_tfidf10k,0.0,0.0,0.0,0.0
151682,C1_tfidf10k,0.0,0.0,0.0,0.0
151744,C1_tfidf10k,0.0,0.0,0.0,0.0
151770,C1_tfidf10k,0.0,0.0,0.0,0.0
151850,C1_tfidf10k,0.0,0.0,0.0,0.0
152017,C1_tfidf10k,0.0,0.0,0.0,0.0
152021,C1_tfidf10k,0.0,0.0,0.0,0.0
152178,C1_tfidf10k,0.0,0.0,0.0,0.0
152313,C1_tfidf10k,0.0,0.0,0.0,0.0
152402,C1_tfidf10k,0.0,0.0,0.0,0.0
152598,C1_tfidf10k,0.0,0.0,0.0,0.0
152719,C1_tfidf10k,0.0,0.0,0.0,0.0
152780,C1_tfidf10k,0.0,0.0,0.0,0.0
152946,C1_tfidf10k,0.0,0.0,0.0,0.0
152991,C1_tfidf10k,0.0,0.0,0.0,0.0
152995,C1_tfidf10k,0.0,0.0,0.0,0.0
153049,C1_tfidf10k,0.0,0.0,0.0,0.0
153067,C1_tfidf10k,0.0,0.0,0.0,0.0
153188,C1_tfidf10k,0.0,0.0,0.0,0.0
153204,C1_tfidf10k,0.0,0.0,0.0,0.0
153253,C1_tfidf10k,0.0,0.0,0.0,0.0
153424,C1_tfidf10k,0.0,0.0,0.0,0.0
153425,C1_tfidf10k,0.0,0.0,0.0,0.0
153544,C1_tfidf10k,0.0,0.0,0.0,0.0
153576,C1_tfidf10k,0.0,0.0,0.0,0.0
153627,C1_tfidf10k,0.0,0.0,0.0,0.0
153636,C1_tfidf10k,0.0,0.0,0.0,0.0
153648,C1_tfidf10k,0.0,0.0,0.0,0.0
153866,C1_tfidf10k,0.0,0.0,0.0,0.0
153971,C1_tfidf10k,0.0,0.0,0.0,0.0
154044,C1_tfidf10k,0.0,0.0,0.0,0.0
154287,C1_tfidf10k,0.0,0.0,0.0,0.0
154322,C1_tfidf10k,0.0,0.0,0.0,0.0
154354,C1_tfidf10k,0.0,0.0,0.0,0.0
154570,C1_tfidf10k,0.0,0.0,0.0,0.0
154574,C1_tfidf10k,0.0,0.0,0.0,0.0
154588,C1_tfidf10k,0.0,0.0,0.0,0.0
154832,C1_tfidf10k,0.0,0.0,0.0,0.0
154882,C1_tfidf10k,0.0,0.0,0.0,0.0
154976,C1_tfidf10k,0.0,0.0,0.0,0.0
155035,C1_tfidf10k,0.0,0.0,0.0,0.0
155165,C1_tfidf10k,0.0,0.0,0.0,0.0
155244,C1_tfidf10k,0.0,0.0,0.0,0.0
155290,C1_tfidf10k,0.0,0.0,0.0,0.0
155498,C1_tfidf10k,0.0,0.0,0.0,0.0
155587,C1_tfidf10k,0.0,0.0,0.0,0.0
155639,C1_tfidf10k,0.0,0.0,0.0,0.0
155641,C1_tfidf10k,0.0,0.0,0.0,0.0
155646,C1_tfidf10k,0.0,0.0,0.0,0.0
155675,C1_tfidf10k,0.0,0.0,0.0,0.0
155896,C1_tfidf10k,0.0,0.0,0.0,0.0
155908,C1_tfidf10k,0.0,0.0,0.0,0.0
155943,C1_tfidf10k,0.0,0.0,0.0,0.0
156027,C1_tfidf10k,0.0,0.0,0.0,0.0
156337,C1_tfidf10k,0.0,0.0,0.0,0.0
156352,C1_tfidf10k,0.0,0.0,0.0,0.0
156443,C1_tfidf10k,0.0,0.0,0.0,0.0
156526,C1_tfidf10k,0.0,0.0,0.0,0.0
156608,C1_tfidf10k,0.0,0.0,0.0,0.0
156842,C1_tfidf10k,0.0,0.0,0.0,0.0
156862,C1_tfidf10k,0.0,0.0,0.0,0.0
156891,C1_tfidf10k,0.0,0.0,0.0,0.0
156901,C1_tfidf10k,0.0,0.0,0.0,0.0
156946,C1_tfidf10k,0.0,0.0,0.0,0.0
156951,C1_tfidf10k,0.0,0.0,0.0,0.0
157080,C1_tfidf10k,0.0,0.0,0.0,0.0
157136,C1_tfidf10k,0.0,0.0,0.0,0.0
157217,C1_tfidf10k,0.0,0.0,0.0,0.0
157248,C1_tfidf10k,0.0,0.0,0.0,0.0
157258,C1_tfidf10k,0.0,0.0,0.0,0.0
157306,C1_tfidf10k,0.0,0.0,0.0,0.0
157332,C1_tfidf10k,0.0,0.0,0.0,0.0
157417,C1_tfidf10k,0.0,0.0,0.0,0.0
157425,C1_tfidf10k,0.0,0.0,0.0,0.0
157690,C1_tfidf10k,0.0,0.0,0.0,0.0
157785,C1_tfidf10k,0.0,0.0,0.0,0.0
157806,C1_tfidf10k,0.0,0.0,0.0,0.0
157834,C1_tfidf10k,0.0,0.0,0.0,0.0
157948,C1_tfidf10k,0.0,0.0,0.0,0.0
158008,C1_tfidf10k,0.0,0.0,0.0,0.0
158039,C1_tfidf10k,0.0,0.0,0.0,0.0
158049,C1_tfidf10k,0.0,0.0,0.0,0.0
158086,C1_tfidf10k,0.0,0.0,0.0,0.0
158095,C1_tfidf10k,0.0,0.0,0.0,0.0
158131,C1_tfidf10k,0.0,0.0,0.0,0.0
158169,C1_tfidf10k,0.0,0.0,0.0,0.0
158375,C1_tfidf10k,0.0,0.0,0.0,0.0
158446,C1_tfidf10k,0.0,0.0,0.0,0.0
158488,C1_tfidf10k,0.0,0.0,0.0,0.0
158560,C1_tfidf10k,0.0,0.0,0.0,0.0
158600,C1_tfidf10k,0.0,0.0,0.0,0.0
158815,C1_tfidf10k,0.0,0.0,0.0,0.0
158966,C1_tfidf10k,0.0,0.0,0.0,0.0
159070,C1_tfidf10k,0.0,0.0,0.0,0.0
159084,C1_tfidf10k,0.0,0.0,0.0,0.0
159093,C1_tfidf10k,0.0,0.0,0.0,0.0
159179,C1_tfidf10k,0.0,0.0,0.0,0.0
159243,C1_tfidf10k,0.0,0.0,0.0,0.0
159331,C1_tfidf10k,0.0,0.0,0.0,0.0
159398,C1_tfidf10k,0.0,0.0,0.0,0.0
159488,C1_tfidf10k,0.0,0.0,0.0,0.0
159532,C1_tfidf10k,0.0,0.0,0.0,0.0
159559,C1_tfidf10k,0.0,0.0,0.0,0.0
159740,C1_tfidf10k,0.0,0.0,0.0,0.0
159748,C1_tfidf10k,0.0,0.0,0.0,0.0
159782,C1_tfidf10k,0.0,0.0,0.0,0.0
159839,C1_tfidf10k,0.0,0.0,0.0,0.0
159959,C1_tfidf10k,0.0,0.0,0.0,0.0
160497,C1_tfidf10k,0.0,0.0,0.0,0.0
160519,C1_tfidf10k,0.0,0.0,0.0,0.0
160555,C1_tfidf10k,0.0,0.0,0.0,0.0
160577,C1_tfidf10k,0.0,0.0,0.0,0.0
160599,C1_tfidf10k,0.0,0.0,0.0,0.0
160756,C1_tfidf10k,0.0,0.0,0.0,0.0
160871,C1_tfidf10k,0.0,0.0,0.0,0.0
160947,C1_tfidf10k,0.0,0.0,0.0,0.0
160981,C1_tfidf10k,0.0,0.0,0.0,0.0
161265,C1_tfidf10k,0.0,0.0,0.0,0.0
161282,C1_tfidf10k,0.0,0.0,0.0,0.0
161652,C1_tfidf10k,0.0,0.0,0.0,0.0
161703,C1_tfidf10k,0.0,0.0,0.0,0.0
161717,C1_tfidf10k,0.0,0.0,0.0,0.0
161745,C1_tfidf10k,0.0,0.0,0.0,0.0
161747,C1_tfidf10k,0.0,0.0,0.0,0.0
161761,C1_tfidf10k,0.0,0.0,0.0,0.0
161815,C1_tfidf10k,0.0,0.0,0.0,0.0
161883,C1_tfidf10k,0.0,0.0,0.0,0.0
161897,C1_tfidf10k,0.0,0.0,0.0,0.0
161953,C1_tfidf10k,0.0,0.0,0.0,0.0
162072,C1_tfidf10k,0.0,0.0,0.0,0.0
162086,C1_tfidf10k,0.0,0.0,0.0,0.0
162093,C1_tfidf10k,0.0,0.0,0.0,0.0
162133,C1_tfidf10k,0.0,0.0,0.0,0.0
162253,C1_tfidf10k,0.0,0.0,0.0,0.0
162300,C1_tfidf10k,0.0,0.0,0.0,0.0
162304,C1_tfidf10k,0.0,0.0,0.0,0.0
162401,C1_tfidf10k,0.0,0.0,0.0,0.0
162466,C1_tfidf10k,0.0,0.0,0.0,0.0
162522,C1_tfidf10k,0.0,0.0,0.0,0.0
162573,C1_tfidf10k,0.0,0.0,0.0,0.0
162659,C1_tfidf10k,0.0,0.0,0.0,0.0
162725,C1_tfidf10k,0.0,0.0,0.0,0.0
162759,C1_tfidf10k,0.0,0.0,0.0,0.0
162826,C1_tfidf10k,0.0,0.0,0.0,0.0
162888,C1_tfidf10k,0.0,0.0,0.0,0.0
162891,C1_tfidf10k,0.0,0.0,0.0,0.0
162939,C1_tfidf10k,0.0,0.0,0.0,0.0
162953,C1_tfidf10k,0.0,0.0,0.0,0.0
162954,C1_tfidf10k,0.0,0.0,0.0,0.0
163083,C1_tfidf10k,0.0,0.0,0.0,0.0
163120,C1_tfidf10k,0.0,0.0,0.0,0.0
163121,C1_tfidf10k,0.0,0.0,0.0,0.0
163186,C1_tfidf10k,0.0,0.0,0.0,0.0
163228,C1_tfidf10k,0.0,0.0,0.0,0.0
163350,C1_tfidf10k,0.0,0.0,0.0,0.0
163376,C1_tfidf10k,0.0,0.0,0.0,0.0
163441,C1_tfidf10k,0.0,0.0,0.0,0.0
163576,C1_tfidf10k,0.0,0.0,0.0,0.0
163601,C1_tfidf10k,0.0,0.0,0.0,0.0
163687,C1_tfidf10k,0.0,0.0,0.0,0.0
163688,C1_tfidf10k,0.0,0.0,0.0,0.0
163695,C1_tfidf10k,0.0,0.0,0.0,0.0
163867,C1_tfidf10k,0.0,0.0,0.0,0.0
163872,C1_tfidf10k,0.0,0.0,0.0,0.0
163877,C1_tfidf10k,0.0,0.0,0.0,0.0
163986,C1_tfidf10k,0.0,0.0,0.0,0.0
164060,C1_tfidf10k,0.0,0.0,0.0,0.0
164113,C1_tfidf10k,0.0,0.0,0.0,0.0
164127,C1_tfidf10k,0.0,0.0,0.0,0.0
164153,C1_tfidf10k,0.0,0.0,0.0,0.0
164182,C1_tfidf10k,0.0,0.0,0.0,0.0
164276,C1_tfidf10k,0.0,0.0,0.0,0.0
164293,C1_tfidf10k,0.0,0.0,0.0,0.0
164471,C1_tfidf10k,0.0,0.0,0.0,0.0
164493,C1_tfidf10k,0.0,0.0,0.0,0.0
164610,C1_tfidf10k,0.0,0.0,0.0,0.0
164645,C1_tfidf10k,0.0,0.0,0.0,0.0
164913,C1_tfidf10k,0.0,0.0,0.0,0.0
164914,C1_tfidf10k,0.0,0.0,0.0,0.0
165055,C1_tfidf10k,0.0,0.0,0.0,0.0
165082,C1_tfidf10k,0.0,0.0,0.0,0.0
165099,C1_tfidf10k,0.0,0.0,0.0,0.0
165136,C1_tfidf10k,0.0,0.0,0.0,0.0
165169,C1_tfidf10k,0.0,0.0,0.0,0.0
165206,C1_tfidf10k,0.0,0.0,0.0,0.0
165235,C1_tfidf10k,0.0,0.0,0.0,0.0
165242,C1_tfidf10k,0.0,0.0,0.0,0.0
165263,C1_tfidf10k,0.0,0.0,0.0,0.0
165404,C1_tfidf10k,0.0,0.0,0.0,0.0
165433,C1_tfidf10k,0.0,0.0,0.0,0.0
165501,C1_tfidf10k,0.0,0.0,0.0,0.0
165528,C1_tfidf10k,0.0,0.0,0.0,0.0
165533,C1_tfidf10k,0.0,0.0,0.0,0.0
165567,C1_tfidf10k,0.0,0.0,0.0,0.0
165612,C1_tfidf10k,0.0,0.0,0.0,0.0
165755,C1_tfidf10k,0.0,0.0,0.0,0.0
165841,C1_tfidf10k,0.0,0.0,0.0,0.0
165855,C1_tfidf10k,0.0,0.0,0.0,0.0
165899,C1_tfidf10k,0.0,0.0,0.0,0.0
165941,C1_tfidf10k,0.0,0.0,0.0,0.0
166019,C1_tfidf10k,0.0,0.0,0.0,0.0
166084,C1_tfidf10k,0.0,0.0,0.0,0.0
166103,C1_tfidf10k,0.0,0.0,0.0,0.0
166294,C1_tfidf10k,0.0,0.0,0.0,0.0
166337,C1_tfidf10k,0.0,0.0,0.0,0.0
166413,C1_tfidf10k,0.0,0.0,0.0,0.0
166475,C1_tfidf10k,0.0,0.0,0.0,0.0
166623,C1_tfidf10k,0.0,0.0,0.0,0.0
166636,C1_tfidf10k,0.0,0.0,0.0,0.0
166651,C1_tfidf10k,0.0,0.0,0.0,0.0
166711,C1_tfidf10k,0.0,0.0,0.0,0.0
166850,C1_tfidf10k,0.0,0.0,0.0,0.0
167028,C1_tfidf10k,0.0,0.0,0.0,0.0
167046,C1_tfidf10k,0.0,0.0,0.0,0.0
167134,C1_tfidf10k,0.0,0.0,0.0,0.0
167140,C1_tfidf10k,0.0,0.0,0.0,0.0
167159,C1_tfidf10k,0.0,0.0,0.0,0.0
167225,C1_tfidf10k,0.0,0.0,0.0,0.0
167275,C1_tfidf10k,0.0,0.0,0.0,0.0
167277,C1_tfidf10k,0.0,0.0,0.0,0.0
167408,C1_tfidf10k,0.0,0.0,0.0,0.0
167527,C1_tfidf10k,0.0,0.0,0.0,0.0
167606,C1_tfidf10k,0.0,0.0,0.0,0.0
167910,C1_tfidf10k,0.0,0.0,0.0,0.0
168029,C1_tfidf10k,0.0,0.0,0.0,0.0
168037,C1_tfidf10k,0.0,0.0,0.0,0.0
168167,C1_tfidf10k,0.0,0.0,0.0,0.0
168218,C1_tfidf10k,0.0,0.0,0.0,0.0
168220,C1_tfidf10k,0.0,0.0,0.0,0.0
168282,C1_tfidf10k,0.0,0.0,0.0,0.0
168416,C1_tfidf10k,0.0,0.0,0.0,0.0
168451,C1_tfidf10k,0.0,0.0,0.0,0.0
168545,C1_tfidf10k,0.0,0.0,0.0,0.0
168612,C1_tfidf10k,0.0,0.0,0.0,0.0
168680,C1_tfidf10k,0.0,0.0,0.0,0.0
168753,C1_tfidf10k,0.0,0.0,0.0,0.0
168831,C1_tfidf10k,0.0,0.0,0.0,0.0
168881,C1_tfidf10k,0.0,0.0,0.0,0.0
168895,C1_tfidf10k,0.0,0.0,0.0,0.0
168896,C1_tfidf10k,0.0,0.0,0.0,0.0
168922,C1_tfidf10k,0.0,0.0,0.0,0.0
169017,C1_tfidf10k,0.0,0.0,0.0,0.0
169122,C1_tfidf10k,0.0,0.0,0.0,0.0
169128,C1_tfidf10k,0.0,0.0,0.0,0.0
169130,C1_tfidf10k,0.0,0.0,0.0,0.0
169166,C1_tfidf10k,0.0,0.0,0.0,0.0
169312,C1_tfidf10k,0.0,0.0,0.0,0.0
169341,C1_tfidf10k,0.0,0.0,0.0,0.0
169430,C1_tfidf10k,0.0,0.0,0.0,0.0
169460,C1_tfidf10k,0.0,0.0,0.0,0.0
169484,C1_tfidf10k,0.0,0.0,0.0,0.0
169515,C1_tfidf10k,0.0,0.0,0.0,0.0
169609,C1_tfidf10k,0.0,0.0,0.0,0.0
169652,C1_tfidf10k,0.0,0.0,0.0,0.0
169663,C1_tfidf10k,0.0,0.0,0.0,0.0
169683,C1_tfidf10k,0.0,0.0,0.0,0.0
169750,C1_tfidf10k,0.0,0.0,0.0,0.0
169774,C1_tfidf10k,0.0,0.0,0.0,0.0
169815,C1_tfidf10k,0.0,0.0,0.0,0.0
169834,C1_tfidf10k,0.0,0.0,0.0,0.0
169969,C1_tfidf10k,0.0,0.0,0.0,0.0
170064,C1_tfidf10k,0.0,0.0,0.0,0.0
170100,C1_tfidf10k,0.0,0.0,0.0,0.0
170158,C1_tfidf10k,0.0,0.0,0.0,0.0
170159,C1_tfidf10k,0.0,0.0,0.0,0.0
170271,C1_tfidf10k,0.0,0.0,0.0,0.0
170345,C1_tfidf10k,0.0,0.0,0.0,0.0
170363,C1_tfidf10k,0.0,0.0,0.0,0.0
170440,C1_tfidf10k,0.0,0.0,0.0,0.0
170452,C1_tfidf10k,0.0,0.0,0.0,0.0
170484,C1_tfidf10k,0.0,0.0,0.0,0.0
170588,C1_tfidf10k,0.0,0.0,0.0,0.0
170628,C1_tfidf10k,0.0,0.0,0.0,0.0
170780,C1_tfidf10k,0.0,0.0,0.0,0.0
170853,C1_tfidf10k,0.0,0.0,0.0,0.0
170909,C1_tfidf10k,0.0,0.0,0.0,0.0
170959,C1_tfidf10k,0.0,0.0,0.0,0.0
170990,C1_tfidf10k,0.0,0.0,0.0,0.0
171016,C1_tfidf10k,0.0,0.0,0.0,0.0
171171,C1_tfidf10k,0.0,0.0,0.0,0.0
171187,C1_tfidf10k,0.0,0.0,0.0,0.0
171303,C1_tfidf10k,0.0,0.0,0.0,0.0
171328,C1_tfidf10k,0.0,0.0,0.0,0.0
171359,C1_tfidf10k,0.0,0.0,0.0,0.0
171551,C1_tfidf10k,0.0,0.0,0.0,0.0
171683,C1_tfidf10k,0.0,0.0,0.0,0.0
171765,C1_tfidf10k,0.0,0.0,0.0,0.0
171834,C1_tfidf10k,0.0,0.0,0.0,0.0
171854,C1_tfidf10k,0.0,0.0,0.0,0.0
171923,C1_tfidf10k,0.0,0.0,0.0,0.0
171924,C1_tfidf10k,0.0,0.0,0.0,0.0
172079,C1_tfidf10k,0.0,0.0,0.0,0.0
172114,C1_tfidf10k,0.0,0.0,0.0,0.0
172117,C1_tfidf10k,0.0,0.0,0.0,0.0
172169,C1_tfidf10k,0.0,0.0,0.0,0.0
172172,C1_tfidf10k,0.0,0.0,0.0,0.0
172256,C1_tfidf10k,0.0,0.0,0.0,0.0
172369,C1_tfidf10k,0.0,0.0,0.0,0.0
172410,C1_tfidf10k,0.0,0.0,0.0,0.0
172489,C1_tfidf10k,0.0,0.0,0.0,0.0
172684,C1_tfidf10k,0.0,0.0,0.0,0.0
172755,C1_tfidf10k,0.0,0.0,0.0,0.0
172805,C1_tfidf10k,0.0,0.0,0.0,0.0
172861,C1_tfidf10k,0.0,0.0,0.0,0.0
172884,C1_tfidf10k,0.0,0.0,0.0,0.0
172955,C1_tfidf10k,0.0,0.0,0.0,0.0
173085,C1_tfidf10k,0.0,0.0,0.0,0.0
173314,C1_tfidf10k,0.0,0.0,0.0,0.0
173323,C1_tfidf10k,0.0,0.0,0.0,0.0
173399,C1_tfidf10k,0.0,0.0,0.0,0.0
173495,C1_tfidf10k,0.0,0.0,0.0,0.0
173522,C1_tfidf10k,0.0,0.0,0.0,0.0
173558,C1_tfidf10k,0.0,0.0,0.0,0.0
173614,C1_tfidf10k,0.0,0.0,0.0,0.0
173815,C1_tfidf10k,0.0,0.0,0.0,0.0
173880,C1_tfidf10k,0.0,0.0,0.0,0.0
173883,C1_tfidf10k,0.0,0.0,0.0,0.0
174090,C1_tfidf10k,0.0,0.0,0.0,0.0
174104,C1_tfidf10k,0.0,0.0,0.0,0.0
174338,C1_tfidf10k,0.0,0.0,0.0,0.0
174398,C1_tfidf10k,0.0,0.0,0.0,0.0
174475,C1_tfidf10k,0.0,0.0,0.0,0.0
174547,C1_tfidf10k,0.0,0.0,0.0,0.0
174558,C1_tfidf10k,0.0,0.0,0.0,0.0
174684,C1_tfidf10k,0.0,0.0,0.0,0.0
174706,C1_tfidf10k,0.0,0.0,0.0,0.0
174722,C1_tfidf10k,0.0,0.0,0.0,0.0
174727,C1_tfidf10k,0.0,0.0,0.0,0.0
174740,C1_tfidf10k,0.0,0.0,0.0,0.0
174753,C1_tfidf10k,0.0,0.0,0.0,0.0
174854,C1_tfidf10k,0.0,0.0,0.0,0.0
174941,C1_tfidf10k,0.0,0.0,0.0,0.0
174991,C1_tfidf10k,0.0,0.0,0.0,0.0
175100,C1_tfidf10k,0.0,0.0,0.0,0.0
175290,C1_tfidf10k,0.0,0.0,0.0,0.0
175571,C1_tfidf10k,0.0,0.0,0.0,0.0
175673,C1_tfidf10k,0.0,0.0,0.0,0.0
175727,C1_tfidf10k,0.0,0.0,0.0,0.0
175765,C1_tfidf10k,0.0,0.0,0.0,0.0
175791,C1_tfidf10k,0.0,0.0,0.0,0.0
175803,C1_tfidf10k,0.0,0.0,0.0,0.0
175827,C1_tfidf10k,0.0,0.0,0.0,0.0
175891,C1_tfidf10k,0.0,0.0,0.0,0.0
